ID,account_id,amount,transaction_data
7413,476,33,2026-03-16
7414,192,-19,2026-03-16
7415,202,-82,2026-03-16
7416,226,-476,2026-03-16
7417,420,-48,2026-03-16
7418,211,-174,2026-03-16
7419,401,22,2026-03-16
7420,481,-61,2026-03-16
7421,493,-196,2026-03-16
7422,181,-2142,2026-03-16
7423,404,153,2026-03-16
7424,321,382,2026-03-16
7425,15,19,2026-03-16
7426,100,-11,2026-03-16
7427,466,-197,2026-03-16
7428,383,17,2026-03-16
7429,488,-747,2026-03-16
7430,41,-152,2026-03-16
7431,48,-14,2026-03-16
7432,477,13,2026-03-16
7433,246,149,2026-03-16
7434,486,-41,2026-03-17
7435,337,196,2026-03-17
7436,204,-24,2026-03-17
7437,41,5,2026-03-17
7438,196,223,2026-03-17
7439,452,-81,2026-03-17
7440,388,-26,2026-03-17
7441,54,959,2026-03-17
7442,101,-34,2026-03-17
7443,409,-8,2026-03-17
7444,110,-282,2026-03-17
7445,372,484,2026-03-17
7446,331,613,2026-03-17
7447,353,-466,2026-03-17
7448,199,-76,2026-03-17
7449,384,-176,2026-03-17
7450,358,-8,2026-03-17
7451,494,398,2026-03-17
7452,354,-494,2026-03-17
7453,263,137,2026-03-17
7454,342,142,2026-03-17
7455,441,88,2026-03-17
7456,92,-16,2026-03-17
7457,242,5,2026-03-17
7458,454,-827,2026-03-17
7459,320,2348,2026-03-17
7460,128,-91,2026-03-17
7461,110,-19,2026-03-18
7462,279,-291,2026-03-18
7463,334,-42,2026-03-18
7464,317,-7,2026-03-18
7465,68,-51,2026-03-18
7466,238,-5,2026-03-18
7467,209,-120,2026-03-18
7468,59,-180,2026-03-18
7469,49,17,2026-03-18
7470,457,70,2026-03-18
7471,186,-28,2026-03-18
7472,157,-195,2026-03-18
7473,139,-20,2026-03-18
7474,137,185,2026-03-18
7475,32,-66,2026-03-18
7476,351,-8,2026-03-18
7477,380,-46,2026-03-18
7478,4,-50,2026-03-18
7479,448,47,2026-03-18
7480,121,16,2026-03-18
7481,280,-17,2026-03-18
7482,127,24,2026-03-18
7483,295,-21,2026-03-18
7484,125,-147,2026-03-18
7485,496,-924,2026-03-18
7486,194,72,2026-03-18
7487,294,-54,2026-03-18
7488,115,-70,2026-03-18
7489,157,-4146,2026-03-19
7490,153,-9,2026-03-19
7491,9,-33,2026-03-19
7492,459,-49,2026-03-19
7493,59,-116,2026-03-19
7494,455,2847,2026-03-19
7495,369,-143,2026-03-19
7496,432,-23,2026-03-19
7497,474,-628,2026-03-19
7498,97,-23,2026-03-19
7499,102,-12,2026-03-19
7500,323,-408,2026-03-19
7501,127,-15,2026-03-19
7502,3,-59,2026-03-19
7503,458,-107,2026-03-19
7504,166,-151,2026-03-19
7505,205,-46,2026-03-19
7506,380,773,2026-03-19
7507,136,-592,2026-03-19
7508,131,-303,2026-03-19
7509,107,-34,2026-03-19
7510,220,-617,2026-03-19
7511,443,-421,2026-03-19
7512,84,-495,2026-03-19
7513,118,-172,2026-03-19
7514,245,422,2026-03-19
7515,192,-45,2026-03-19
7516,162,-699,2026-03-20
7517,20,-49,2026-03-20
7518,107,-877,2026-03-20
7519,325,140,2026-03-20
7520,343,256,2026-03-20
7521,229,110,2026-03-20
7522,183,-163,2026-03-20
7523,461,648,2026-03-20
7524,416,-301,2026-03-20
7525,305,-955,2026-03-20
7526,339,-164,2026-03-20
7527,387,-877,2026-03-20
7528,388,-107,2026-03-20
7529,175,182,2026-03-20
7530,350,43,2026-03-20
7531,124,-14,2026-03-20
7532,499,-12,2026-03-20
7533,189,5,2026-03-20
7534,97,-40,2026-03-20
7535,59,-42,2026-03-20
7536,26,-398,2026-03-20
7537,6,-13,2026-03-20
7538,382,-37,2026-03-20
7539,429,-897,2026-03-20
7540,365,46,2026-03-20
7541,140,-666,2026-03-20
7542,219,11,2026-03-20
7543,200,-186,2026-03-21
7544,459,-534,2026-03-21
7545,353,-23,2026-03-21
7546,491,-48,2026-03-21
7547,207,-150,2026-03-21
7548,98,-62,2026-03-21
7549,397,-35,2026-03-21
7550,68,647,2026-03-21
7551,198,-50,2026-03-21
7552,108,755,2026-03-21
7553,288,-76,2026-03-21
7554,6,111,2026-03-21
7555,105,-49,2026-03-21
7556,143,-68,2026-03-21
7557,206,-79,2026-03-21
7558,275,92,2026-03-21
7559,11,83,2026-03-21
7560,156,-25,2026-03-21
7561,381,22,2026-03-21
7562,455,41,2026-03-21
7563,83,-23,2026-03-21
7564,68,-286,2026-03-21
7565,263,138,2026-03-21
7566,300,-4583,2026-03-21
7567,419,-48,2026-03-21
7568,33,-34,2026-03-21
7569,158,-22,2026-03-21
7570,335,-29,2026-03-21
7571,31,-20,2026-03-22
7572,99,32,2026-03-22
7573,84,703,2026-03-22
7574,173,-96,2026-03-22
7575,34,8,2026-03-22
7576,287,113,2026-03-22
7577,350,-16,2026-03-22
7578,225,-52,2026-03-22
7579,39,-40,2026-03-22
7580,93,347,2026-03-22
7581,275,14,2026-03-22
7582,284,199,2026-03-22
7583,278,121,2026-03-22
7584,91,-47,2026-03-22
7585,484,-167,2026-03-22
7586,24,112,2026-03-22
7587,196,154,2026-03-22
7588,140,-44,2026-03-22
7589,295,-59,2026-03-22
7590,460,-111,2026-03-22
7591,479,-610,2026-03-22
7592,93,-12,2026-03-22
7593,354,110,2026-03-22
7594,135,69,2026-03-22
7595,136,-1789,2026-03-22
7596,353,-613,2026-03-22
7597,278,-18,2026-03-22
7598,371,-61,2026-03-23
7599,64,44,2026-03-23
7600,23,44,2026-03-23
7601,46,857,2026-03-23
7602,181,15,2026-03-23
7603,325,-198,2026-03-23
7604,427,-20,2026-03-23
7605,280,-44,2026-03-23
7606,420,-574,2026-03-23
7607,40,33,2026-03-23
7608,58,-34,2026-03-23
7609,249,-23,2026-03-23
7610,387,116,2026-03-23
7611,458,-50,2026-03-23
7612,111,-30,2026-03-23
7613,389,-137,2026-03-23
7614,217,48,2026-03-23
7615,320,-13,2026-03-23
7616,499,-18,2026-03-23
7617,227,-186,2026-03-23
7618,440,-105,2026-03-23
7619,241,-569,2026-03-23
7620,275,-4727,2026-03-23
7621,77,69,2026-03-23
7622,138,-41,2026-03-23
7623,55,27,2026-03-23
7624,427,-34,2026-03-23
7625,29,-33,2026-03-23
7626,362,3453,2026-03-24
7627,420,-385,2026-03-24
7628,56,-86,2026-03-24
7629,54,-13,2026-03-24
7630,452,-24,2026-03-24
7631,146,-765,2026-03-24
7632,230,-32,2026-03-24
7633,74,-143,2026-03-24
7634,221,-120,2026-03-24
7635,67,-21,2026-03-24
7636,51,-31,2026-03-24
7637,178,-746,2026-03-24
7638,144,-10,2026-03-24
7639,464,-108,2026-03-24
7640,203,-10,2026-03-24
7641,365,-98,2026-03-24
7642,76,-393,2026-03-24
7643,388,-17,2026-03-24
7644,99,-362,2026-03-24
7645,262,-13,2026-03-24
7646,451,-291,2026-03-24
7647,117,161,2026-03-24
7648,241,-74,2026-03-24
7649,385,10,2026-03-24
7650,33,-76,2026-03-24
7651,195,-65,2026-03-24
7652,295,-14,2026-03-24
7653,393,-43,2026-03-25
7654,176,748,2026-03-25
7655,392,-113,2026-03-25
7656,343,33,2026-03-25
7657,295,-270,2026-03-25
7658,443,570,2026-03-25
7659,40,24,2026-03-25
7660,101,-925,2026-03-25
7661,213,-32,2026-03-25
7662,443,353,2026-03-25
7663,71,72,2026-03-25
7664,217,-31,2026-03-25
7665,308,-600,2026-03-25
7666,297,102,2026-03-25
7667,215,87,2026-03-25
7668,27,-114,2026-03-25
7669,405,39,2026-03-25
7670,473,9,2026-03-25
7671,396,-118,2026-03-25
7672,338,167,2026-03-25
7673,370,-30,2026-03-25
7674,340,64,2026-03-25
7675,487,-8,2026-03-25
7676,115,-196,2026-03-25
7677,381,-99,2026-03-25
7678,231,29,2026-03-25
7679,426,-19,2026-03-25
7680,207,-23,2026-03-26
7681,357,188,2026-03-26
7682,202,-621,2026-03-26
7683,174,-48,2026-03-26
7684,205,10,2026-03-26
7685,436,-130,2026-03-26
7686,458,-90,2026-03-26
7687,251,2487,2026-03-26
7688,203,50,2026-03-26
7689,142,-311,2026-03-26
7690,63,-23,2026-03-26
7691,51,-80,2026-03-26
7692,216,-624,2026-03-26
7693,245,-33,2026-03-26
7694,89,-1249,2026-03-26
7695,383,-35,2026-03-26
7696,12,40,2026-03-26
7697,449,-58,2026-03-26
7698,360,-38,2026-03-26
7699,207,-12,2026-03-26
7700,58,-103,2026-03-26
7701,65,-656,2026-03-26
7702,243,-32,2026-03-26
7703,443,-89,2026-03-26
7704,396,-124,2026-03-26
7705,110,44,2026-03-26
7706,156,29,2026-03-26
7707,142,-353,2026-03-26
7708,202,37,2026-03-27
7709,225,-672,2026-03-27
7710,235,-203,2026-03-27
7711,470,-153,2026-03-27
7712,11,-483,2026-03-27
7713,481,-48,2026-03-27
7714,367,11,2026-03-27
7715,483,-34,2026-03-27
7716,311,-939,2026-03-27
7717,431,-37,2026-03-27
7718,198,-35,2026-03-27
7719,104,-178,2026-03-27
7720,120,34,2026-03-27
7721,326,-889,2026-03-27
7722,288,30,2026-03-27
7723,42,-1843,2026-03-27
7724,51,615,2026-03-27
7725,293,-190,2026-03-27
7726,314,-30,2026-03-27
7727,481,42,2026-03-27
7728,181,18,2026-03-27
7729,236,-83,2026-03-27
7730,349,196,2026-03-27
7731,371,-21,2026-03-27
7732,295,-473,2026-03-27
7733,84,312,2026-03-27
7734,480,-8,2026-03-27
7735,474,94,2026-03-28
7736,154,-42,2026-03-28
7737,357,-19,2026-03-28
7738,494,45,2026-03-28
7739,201,15,2026-03-28
7740,192,-26,2026-03-28
7741,62,-24,2026-03-28
7742,208,-36,2026-03-28
7743,330,16,2026-03-28
7744,68,-791,2026-03-28
7745,62,-148,2026-03-28
7746,342,-13,2026-03-28
7747,29,-37,2026-03-28
7748,478,-18,2026-03-28
7749,65,23,2026-03-28
7750,133,8,2026-03-28
7751,8,-116,2026-03-28
7752,118,92,2026-03-28
7753,43,50,2026-03-28
7754,117,-113,2026-03-28
7755,35,42,2026-03-28
7756,401,-107,2026-03-28
7757,205,-199,2026-03-28
7758,52,224,2026-03-28
7759,11,-624,2026-03-28
7760,277,-37,2026-03-28
7761,137,-48,2026-03-28
7762,447,-190,2026-03-28
7763,44,-33,2026-03-29
7764,180,-522,2026-03-29
7765,399,-152,2026-03-29
7766,389,-850,2026-03-29
7767,361,161,2026-03-29
7768,30,-18,2026-03-29
7769,121,-11,2026-03-29
7770,385,72,2026-03-29
7771,56,-22,2026-03-29
7772,372,163,2026-03-29
7773,499,122,2026-03-29
7774,91,-76,2026-03-29
7775,207,-22,2026-03-29
7776,236,-2625,2026-03-29
7777,167,-16,2026-03-29
7778,174,50,2026-03-29
7779,285,156,2026-03-29
7780,153,-61,2026-03-29
7781,437,49,2026-03-29
7782,54,-22,2026-03-29
7783,212,828,2026-03-29
7784,321,18,2026-03-29
7785,58,75,2026-03-29
7786,366,-238,2026-03-29
7787,396,11,2026-03-29
7788,313,-121,2026-03-29
7789,193,-327,2026-03-29
7790,29,-263,2026-03-30
7791,54,-16,2026-03-30
7792,12,-61,2026-03-30
7793,186,-134,2026-03-30
7794,59,-30,2026-03-30
7795,204,-45,2026-03-30
7796,27,-24,2026-03-30
7797,74,435,2026-03-30
7798,62,-383,2026-03-30
7799,490,237,2026-03-30
7800,352,-98,2026-03-30
7801,103,-47,2026-03-30
7802,444,85,2026-03-30
7803,273,-36,2026-03-30
7804,271,-17,2026-03-30
7805,23,-137,2026-03-30
7806,470,-92,2026-03-30
7807,345,187,2026-03-30
7808,8,-13,2026-03-30
7809,66,-5,2026-03-30
7810,239,-46,2026-03-30
7811,386,-47,2026-03-30
7812,280,34,2026-03-30
7813,64,21,2026-03-30
7814,95,-66,2026-03-30
7815,338,-15,2026-03-30
7816,203,-11,2026-03-30
7817,128,-27,2026-03-31
7818,49,-14,2026-03-31
7819,286,-40,2026-03-31
7820,353,-37,2026-03-31
7821,430,25,2026-03-31
7822,483,-230,2026-03-31
7823,346,800,2026-03-31
7824,130,-668,2026-03-31
7825,213,-7,2026-03-31
7826,67,-16,2026-03-31
7827,225,-97,2026-03-31
7828,198,-59,2026-03-31
7829,289,64,2026-03-31
7830,334,178,2026-03-31
7831,246,-839,2026-03-31
7832,308,16,2026-03-31
7833,232,-44,2026-03-31
7834,315,112,2026-03-31
7835,351,-60,2026-03-31
7836,33,-4073,2026-03-31
7837,386,-20,2026-03-31
7838,189,138,2026-03-31
7839,91,-5,2026-03-31
7840,337,-34,2026-03-31
7841,76,910,2026-03-31
7842,182,69,2026-03-31
7843,405,-44,2026-03-31
7844,496,-16,2026-03-31
7845,11,-27,2026-04-01
7846,206,-9,2026-04-01
7847,365,28,2026-04-01
7848,183,-97,2026-04-01
7849,173,49,2026-04-01
7850,410,34,2026-04-01
7851,2,-15,2026-04-01
7852,157,-200,2026-04-01
7853,210,168,2026-04-01
7854,235,-72,2026-04-01
7855,313,8,2026-04-01
7856,27,6,2026-04-01
7857,230,-117,2026-04-01
7858,10,-44,2026-04-01
7859,352,44,2026-04-01
7860,91,814,2026-04-01
7861,302,49,2026-04-01
7862,486,125,2026-04-01
7863,269,-50,2026-04-01
7864,428,-122,2026-04-01
7865,10,803,2026-04-01
7866,194,-42,2026-04-01
7867,171,-30,2026-04-01
7868,359,-621,2026-04-01
7869,435,38,2026-04-01
7870,144,-23,2026-04-01
7871,372,-166,2026-04-01
7872,222,-149,2026-04-02
7873,232,-529,2026-04-02
7874,423,-49,2026-04-02
7875,235,37,2026-04-02
7876,58,-68,2026-04-02
7877,481,-12,2026-04-02
7878,188,-3512,2026-04-02
7879,275,-614,2026-04-02
7880,396,-98,2026-04-02
7881,176,638,2026-04-02
7882,246,-28,2026-04-02
7883,446,-135,2026-04-02
7884,226,-8,2026-04-02
7885,243,-156,2026-04-02
7886,38,-124,2026-04-02
7887,344,6,2026-04-02
7888,277,-526,2026-04-02
7889,58,-5,2026-04-02
7890,204,33,2026-04-02
7891,68,773,2026-04-02
7892,381,86,2026-04-02
7893,405,-38,2026-04-02
7894,323,-88,2026-04-02
7895,64,-45,2026-04-02
7896,318,129,2026-04-02
7897,39,-119,2026-04-02
7898,397,-13,2026-04-02
7899,387,-190,2026-04-02
7900,182,-275,2026-04-03
7901,355,-130,2026-04-03
7902,113,-133,2026-04-03
7903,438,-45,2026-04-03
7904,81,46,2026-04-03
7905,278,37,2026-04-03
7906,252,-772,2026-04-03
7907,302,-64,2026-04-03
7908,24,33,2026-04-03
7909,26,39,2026-04-03
7910,56,-47,2026-04-03
7911,283,42,2026-04-03
7912,459,-136,2026-04-03
7913,331,-30,2026-04-03
7914,10,-88,2026-04-03
7915,87,149,2026-04-03
7916,92,-6,2026-04-03
7917,30,-130,2026-04-03
7918,72,-955,2026-04-03
7919,81,-33,2026-04-03
7920,171,-567,2026-04-03
7921,316,-930,2026-04-03
7922,24,43,2026-04-03
7923,323,802,2026-04-03
7924,52,37,2026-04-03
7925,81,181,2026-04-03
7926,445,-619,2026-04-03
7927,6,-107,2026-04-04
7928,375,-999,2026-04-04
7929,245,184,2026-04-04
7930,229,183,2026-04-04
7931,161,-114,2026-04-04
7932,234,27,2026-04-04
7933,358,86,2026-04-04
7934,37,817,2026-04-04
7935,31,-16,2026-04-04
7936,290,-152,2026-04-04
7937,97,49,2026-04-04
7938,262,-1611,2026-04-04
7939,172,-170,2026-04-04
7940,214,561,2026-04-04
7941,294,-16,2026-04-04
7942,483,121,2026-04-04
7943,230,-988,2026-04-04
7944,171,16,2026-04-04
7945,161,-42,2026-04-04
7946,490,127,2026-04-04
7947,58,-161,2026-04-04
7948,431,-141,2026-04-04
7949,207,3439,2026-04-04
7950,374,-702,2026-04-04
7951,392,-9,2026-04-04
7952,136,-137,2026-04-04
7953,394,22,2026-04-04
7954,469,-22,2026-04-05
7955,17,15,2026-04-05
7956,350,-42,2026-04-05
7957,346,308,2026-04-05
7958,395,-793,2026-04-05
7959,192,-469,2026-04-05
7960,233,-30,2026-04-05
7961,31,-198,2026-04-05
7962,155,-51,2026-04-05
7963,316,1957,2026-04-05
7964,279,-9,2026-04-05
7965,496,19,2026-04-05
7966,166,189,2026-04-05
7967,259,-177,2026-04-05
7968,287,-46,2026-04-05
7969,495,129,2026-04-05
7970,179,158,2026-04-05
7971,12,-39,2026-04-05
7972,4,-16,2026-04-05
7973,475,-898,2026-04-05
7974,298,-11,2026-04-05
7975,34,-18,2026-04-05
7976,70,-137,2026-04-05
7977,196,-7,2026-04-05
7978,435,-152,2026-04-05
7979,54,-33,2026-04-05
7980,448,-957,2026-04-05
7981,147,-20,2026-04-05
7982,375,-44,2026-04-06
7983,25,-50,2026-04-06
7984,128,92,2026-04-06
7985,20,-10,2026-04-06
7986,339,-25,2026-04-06
7987,153,323,2026-04-06
7988,227,-33,2026-04-06
7989,51,37,2026-04-06
7990,334,655,2026-04-06
7991,455,-143,2026-04-06
7992,452,520,2026-04-06
7993,330,-195,2026-04-06
7994,115,930,2026-04-06
7995,297,-23,2026-04-06
7996,312,-27,2026-04-06
7997,477,30,2026-04-06
7998,96,-29,2026-04-06
7999,296,-105,2026-04-06
8000,258,-468,2026-04-06
8001,282,-258,2026-04-06
8002,497,-628,2026-04-06
8003,5,9,2026-04-06
8004,145,-45,2026-04-06
8005,48,42,2026-04-06
8006,43,166,2026-04-06
8007,223,-89,2026-04-06
8008,430,87,2026-04-06
8009,67,-277,2026-04-07
8010,369,8,2026-04-07
8011,22,480,2026-04-07
8012,338,-46,2026-04-07
8013,222,130,2026-04-07
8014,405,12,2026-04-07
8015,492,-206,2026-04-07
8016,38,-19,2026-04-07
8017,235,35,2026-04-07
8018,378,165,2026-04-07
8019,251,-136,2026-04-07
8020,310,-22,2026-04-07
8021,17,-48,2026-04-07
8022,500,-63,2026-04-07
8023,165,-102,2026-04-07
8024,49,782,2026-04-07
8025,455,-32,2026-04-07
8026,125,-24,2026-04-07
8027,421,-29,2026-04-07
8028,306,-7,2026-04-07
8029,94,-32,2026-04-07
8030,160,788,2026-04-07
8031,307,-653,2026-04-07
8032,73,-48,2026-04-07
8033,65,170,2026-04-07
8034,157,-5,2026-04-07
8035,338,-36,2026-04-07
8036,348,-41,2026-04-07
8037,47,-1687,2026-04-08
8038,52,-73,2026-04-08
8039,152,-887,2026-04-08
8040,352,-99,2026-04-08
8041,329,14,2026-04-08
8042,358,-102,2026-04-08
8043,37,53,2026-04-08
8044,190,-83,2026-04-08
8045,277,-31,2026-04-08
8046,83,31,2026-04-08
8047,129,-52,2026-04-08
8048,317,16,2026-04-08
8049,145,26,2026-04-08
8050,273,-21,2026-04-08
8051,345,-31,2026-04-08
8052,369,256,2026-04-08
8053,165,269,2026-04-08
8054,385,-32,2026-04-08
8055,469,27,2026-04-08
8056,153,-31,2026-04-08
8057,27,-21,2026-04-08
8058,210,-33,2026-04-08
8059,47,-699,2026-04-08
8060,224,-245,2026-04-08
8061,241,-136,2026-04-08
8062,118,37,2026-04-08
8063,12,28,2026-04-08
8064,82,-752,2026-04-09
8065,52,-132,2026-04-09
8066,78,7,2026-04-09
8067,295,111,2026-04-09
8068,178,80,2026-04-09
8069,154,-138,2026-04-09
8070,298,-37,2026-04-09
8071,249,40,2026-04-09
8072,278,42,2026-04-09
8073,166,-35,2026-04-09
8074,474,20,2026-04-09
8075,181,58,2026-04-09
8076,475,-7,2026-04-09
8077,485,-10,2026-04-09
8078,44,-42,2026-04-09
8079,125,-40,2026-04-09
8080,259,-164,2026-04-09
8081,38,37,2026-04-09
8082,262,-49,2026-04-09
8083,345,-110,2026-04-09
8084,347,12,2026-04-09
8085,31,-2262,2026-04-09
8086,44,-109,2026-04-09
8087,437,-19,2026-04-09
8088,174,158,2026-04-09
8089,46,-24,2026-04-09
8090,484,-21,2026-04-09
8091,402,287,2026-04-10
8092,392,24,2026-04-10
8093,469,5,2026-04-10
8094,214,66,2026-04-10
8095,265,33,2026-04-10
8096,125,-35,2026-04-10
8097,404,-116,2026-04-10
8098,182,41,2026-04-10
8099,147,138,2026-04-10
8100,109,333,2026-04-10
8101,297,-20,2026-04-10
8102,26,-205,2026-04-10
8103,327,1463,2026-04-10
8104,81,-897,2026-04-10
8105,334,187,2026-04-10
8106,129,31,2026-04-10
8107,392,-108,2026-04-10
8108,51,-110,2026-04-10
8109,291,-18,2026-04-10
8110,461,-459,2026-04-10
8111,375,-35,2026-04-10
8112,319,36,2026-04-10
8113,91,-18,2026-04-10
8114,248,177,2026-04-10
8115,479,-27,2026-04-10
8116,320,-18,2026-04-10
8117,161,-100,2026-04-10
8118,81,21,2026-04-10
8119,486,-401,2026-04-11
8120,193,48,2026-04-11
8121,139,-145,2026-04-11
8122,12,95,2026-04-11
8123,69,27,2026-04-11
8124,456,-99,2026-04-11
8125,270,-326,2026-04-11
8126,355,-905,2026-04-11
8127,292,343,2026-04-11
8128,37,-8,2026-04-11
8129,355,155,2026-04-11
8130,246,46,2026-04-11
8131,380,45,2026-04-11
8132,337,135,2026-04-11
8133,3,-31,2026-04-11
8134,88,187,2026-04-11
8135,74,-97,2026-04-11
8136,86,24,2026-04-11
8137,277,-672,2026-04-11
8138,162,22,2026-04-11
8139,322,-85,2026-04-11
8140,116,25,2026-04-11
8141,418,-387,2026-04-11
8142,305,9,2026-04-11
8143,469,-90,2026-04-11
8144,408,-47,2026-04-11
8145,173,-11,2026-04-11
8146,189,140,2026-04-12
8147,354,-25,2026-04-12
8148,111,-29,2026-04-12
8149,228,-141,2026-04-12
8150,139,242,2026-04-12
8151,258,-38,2026-04-12
8152,377,111,2026-04-12
8153,199,-176,2026-04-12
8154,477,-86,2026-04-12
8155,447,-168,2026-04-12
8156,322,-134,2026-04-12
8157,421,223,2026-04-12
8158,302,-149,2026-04-12
8159,398,-32,2026-04-12
8160,485,-168,2026-04-12
8161,128,6,2026-04-12
8162,386,-17,2026-04-12
8163,195,-110,2026-04-12
8164,31,158,2026-04-12
8165,432,-35,2026-04-12
8166,490,56,2026-04-12
8167,234,-29,2026-04-12
8168,351,-13,2026-04-12
8169,24,693,2026-04-12
8170,17,117,2026-04-12
8171,185,-7,2026-04-12
8172,303,-18,2026-04-12
8173,136,121,2026-04-13
8174,368,-19,2026-04-13
8175,354,42,2026-04-13
8176,416,45,2026-04-13
8177,475,83,2026-04-13
8178,128,-40,2026-04-13
8179,311,184,2026-04-13
8180,165,22,2026-04-13
8181,412,44,2026-04-13
8182,31,-146,2026-04-13
8183,335,-15,2026-04-13
8184,218,303,2026-04-13
8185,129,-116,2026-04-13
8186,172,8,2026-04-13
8187,407,-65,2026-04-13
8188,400,-39,2026-04-13
8189,325,-27,2026-04-13
8190,267,-17,2026-04-13
8191,207,-11,2026-04-13
8192,28,-972,2026-04-13
8193,433,-30,2026-04-13
8194,214,41,2026-04-13
8195,274,24,2026-04-13
8196,483,-4133,2026-04-13
8197,284,40,2026-04-13
8198,299,186,2026-04-13
8199,355,-132,2026-04-13
8200,13,-13,2026-04-13
8201,78,-144,2026-04-14
8202,374,23,2026-04-14
8203,275,-107,2026-04-14
8204,222,154,2026-04-14
8205,316,-17,2026-04-14
8206,323,-31,2026-04-14
8207,406,-181,2026-04-14
8208,347,14,2026-04-14
8209,165,575,2026-04-14
8210,126,110,2026-04-14
8211,114,-14,2026-04-14
8212,212,-125,2026-04-14
8213,358,36,2026-04-14
8214,9,6,2026-04-14
8215,430,112,2026-04-14
8216,370,-494,2026-04-14
8217,142,13,2026-04-14
8218,164,12,2026-04-14
8219,302,-10,2026-04-14
8220,256,26,2026-04-14
8221,29,-37,2026-04-14
8222,107,189,2026-04-14
8223,262,155,2026-04-14
8224,452,8,2026-04-14
8225,431,-390,2026-04-14
8226,146,189,2026-04-14
8227,364,-12,2026-04-14
8228,93,-50,2026-04-15
8229,53,-649,2026-04-15
8230,6,-92,2026-04-15
8231,350,966,2026-04-15
8232,130,-33,2026-04-15
8233,385,-6,2026-04-15
8234,476,135,2026-04-15
8235,496,-850,2026-04-15
8236,275,-5,2026-04-15
8237,132,-31,2026-04-15
8238,114,936,2026-04-15
8239,169,17,2026-04-15
8240,102,-89,2026-04-15
8241,448,-65,2026-04-15
8242,378,-25,2026-04-15
8243,18,-598,2026-04-15
8244,397,161,2026-04-15
8245,442,186,2026-04-15
8246,114,10,2026-04-15
8247,43,15,2026-04-15
8248,28,41,2026-04-15
8249,94,172,2026-04-15
8250,351,-288,2026-04-15
8251,416,-77,2026-04-15
8252,64,-144,2026-04-15
8253,194,30,2026-04-15
8254,412,-72,2026-04-15
8255,92,135,2026-04-15
8256,234,-506,2026-04-16
8257,287,-176,2026-04-16
8258,335,-16,2026-04-16
8259,66,-51,2026-04-16
8260,430,-28,2026-04-16
8261,133,-170,2026-04-16
8262,273,364,2026-04-16
8263,154,-87,2026-04-16
8264,124,-516,2026-04-16
8265,211,337,2026-04-16
8266,331,-30,2026-04-16
8267,484,-33,2026-04-16
8268,475,-362,2026-04-16
8269,213,-176,2026-04-16
8270,164,27,2026-04-16
8271,246,-564,2026-04-16
8272,130,-796,2026-04-16
8273,64,34,2026-04-16
8274,16,-6,2026-04-16
8275,139,-41,2026-04-16
8276,176,-21,2026-04-16
8277,283,-26,2026-04-16
8278,11,-154,2026-04-16
8279,327,-767,2026-04-16
8280,80,-149,2026-04-16
8281,47,133,2026-04-16
8282,383,-130,2026-04-16
8283,247,-710,2026-04-17
8284,128,-741,2026-04-17
8285,234,706,2026-04-17
8286,244,22,2026-04-17
8287,267,-45,2026-04-17
8288,216,67,2026-04-17
8289,436,26,2026-04-17
8290,52,134,2026-04-17
8291,389,39,2026-04-17
8292,242,13,2026-04-17
8293,469,486,2026-04-17
8294,330,-932,2026-04-17
8295,203,-50,2026-04-17
8296,198,169,2026-04-17
8297,196,106,2026-04-17
8298,139,-188,2026-04-17
8299,54,81,2026-04-17
8300,381,-8,2026-04-17
8301,432,-323,2026-04-17
8302,206,-147,2026-04-17
8303,50,-51,2026-04-17
8304,23,-32,2026-04-17
8305,436,46,2026-04-17
8306,384,-25,2026-04-17
8307,375,-167,2026-04-17
8308,67,-18,2026-04-17
8309,286,-19,2026-04-17
8310,22,4625,2026-04-18
8311,248,-6,2026-04-18
8312,476,-3927,2026-04-18
8313,115,18,2026-04-18
8314,472,-31,2026-04-18
8315,193,-23,2026-04-18
8316,392,-145,2026-04-18
8317,43,-687,2026-04-18
8318,356,-22,2026-04-18
8319,350,211,2026-04-18
8320,117,-44,2026-04-18
8321,298,86,2026-04-18
8322,156,29,2026-04-18
8323,64,-818,2026-04-18
8324,495,-554,2026-04-18
8325,459,46,2026-04-18
8326,196,-218,2026-04-18
8327,232,-811,2026-04-18
8328,40,-43,2026-04-18
8329,138,-3022,2026-04-18
8330,211,-7,2026-04-18
8331,71,-10,2026-04-18
8332,411,-33,2026-04-18
8333,264,843,2026-04-18
8334,237,-25,2026-04-18
8335,9,-1503,2026-04-18
8336,254,601,2026-04-18
8337,166,-79,2026-04-18
8338,253,-156,2026-04-19
8339,83,-38,2026-04-19
8340,249,277,2026-04-19
8341,283,-208,2026-04-19
8342,431,-5,2026-04-19
8343,24,25,2026-04-19
8344,209,57,2026-04-19
8345,439,-108,2026-04-19
8346,228,-37,2026-04-19
8347,13,43,2026-04-19
8348,238,16,2026-04-19
8349,130,-50,2026-04-19
8350,246,-35,2026-04-19
8351,263,-31,2026-04-19
8352,328,-131,2026-04-19
8353,285,35,2026-04-19
8354,181,-616,2026-04-19
8355,146,-42,2026-04-19
8356,71,48,2026-04-19
8357,488,-452,2026-04-19
8358,392,-99,2026-04-19
8359,351,-540,2026-04-19
8360,408,837,2026-04-19
8361,330,7,2026-04-19
8362,438,20,2026-04-19
8363,320,-45,2026-04-19
8364,259,-3187,2026-04-19
